Video ID,Session,View Count,Like Count,Comment Count,Favorite Count,Video Category,Video Published At
f-Dvm17aVxk,26,17961,484,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,26,2215377,31377,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,26,3414,384,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,26,86125,620,91,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,26,6753,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,26,1889746,40172,9441,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,26,47943,261,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,26,2177,483,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,26,243900,4545,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,26,15949,421,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,26,171036,3762,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,26,82688,3957,114,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,26,37647,3844,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,26,194996,2656,731,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,26,342144,2438,260,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,26,24527,365,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,26,60436,7378,204,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,26,8285,1400,23,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,26,3140,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,26,23874,1135,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,26,13812,1710,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,27,337712,1523,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,27,105572,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,27,696852,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,27,105124,10479,1970,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,27,74048,2205,86,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,27,89089,2230,352,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,27,7191,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,27,77139,960,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,27,132042,1458,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,27,13055,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,27,65305,6122,367,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,27,126164,7247,158,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,27,10100,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,27,25128,3924,445,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,27,9890,819,143,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,27,43264,5960,101,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,27,171543,1456,291,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,27,617,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,27,528,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,27,5423386,414994,4145,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,27,102108,434,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,27,37499,770,17,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,27,29073,1108,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,27,85597,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,27,255031,669,5,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,27,10768,742,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,27,4431,361,7,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,27,807270,16352,240,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,27,18064,486,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,27,2215608,31380,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,27,3447,386,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,27,86819,632,91,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,27,6753,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,27,1893584,40195,9452,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,27,47987,261,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,27,2190,486,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,27,243986,4545,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,27,15971,422,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,27,171184,3764,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,27,83250,3966,115,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,27,37670,3845,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,27,195441,2662,737,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,27,342504,2439,261,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,27,24531,365,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,27,60885,7416,205,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,27,8436,1417,23,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,27,3180,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,27,23894,1135,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,27,13851,1710,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,28,338985,1524,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,28,105611,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,28,697529,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,28,105174,10483,1971,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,28,74137,2206,86,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,28,89143,2231,352,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,28,7191,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,28,77280,960,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,28,132284,1460,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,28,13061,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,28,65405,6127,367,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,28,126203,7247,158,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,28,10101,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,28,25199,3924,447,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,28,9914,821,143,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,28,43327,5964,101,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,28,172417,1462,292,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,28,619,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,28,529,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,28,5603593,420973,4180,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,28,102883,435,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,28,37620,773,17,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,28,29105,1108,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,28,85597,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,28,255511,670,5,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,28,10792,742,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,28,4494,362,7,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,28,808512,16352,240,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,28,18188,488,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,28,2215969,31382,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,28,3507,387,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,28,88196,639,92,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,28,6753,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,28,1897213,40211,9453,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,28,48055,262,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,28,2212,488,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,28,244092,4547,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,28,16006,425,25,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,28,171394,3763,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,28,84093,3980,115,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,28,37712,3846,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,28,195921,2665,739,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,28,342865,2441,262,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,28,24533,365,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,28,61612,7442,205,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,28,8625,1426,23,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,28,3285,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,28,23893,1135,101,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,28,13892,1710,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,29,339182,1525,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,29,105617,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,29,697635,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,29,105193,10486,1973,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,29,74137,2206,86,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,29,89158,2231,352,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,29,7191,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,29,77280,960,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,29,132373,1464,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,29,13084,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,29,65424,6131,367,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,29,126212,7247,158,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,29,10110,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,29,25217,3925,447,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,29,9914,821,143,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,29,43338,5966,101,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,29,172547,1473,294,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,29,619,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,29,537,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,29,5639958,426278,4208,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,29,103279,437,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,29,37649,775,17,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,29,29122,1109,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,29,85597,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,29,255615,674,5,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,29,10792,742,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,29,4496,362,7,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,29,808762,16354,240,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,29,18216,488,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,29,2216091,31382,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,29,3511,392,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,29,88484,642,93,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,29,6773,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,29,1898176,40227,9455,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,29,48071,262,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,29,2217,489,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,29,244130,4548,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,29,16045,432,26,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,29,171493,3769,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,29,84253,3989,115,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,29,37725,3848,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,29,196156,2667,740,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,29,342999,2442,264,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,29,24533,365,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,29,61738,7480,206,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,29,8661,1435,23,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,29,3285,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,29,23920,1135,99,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,29,13908,1712,32,0,Music,2024-10-21T11:50:09Z
mb5ldcr1jbA,30,340450,1525,4,0,News & Politics,2024-10-21T19:10:34Z
rtLGwJF9Jxc,30,105617,594,0,0,Film & Animation,2024-10-21T18:45:33Z
HAOgdVdSSkA,30,698370,0,7,0,News & Politics,2024-10-21T18:41:24Z
WWeOBvAvwrY,30,105269,10493,1974,0,News & Politics,2024-10-21T18:31:26Z
WunqF6zQnbI,30,74137,2206,86,0,News & Politics,2024-10-21T18:10:08Z
rm4qj0SJKKE,30,89254,2231,352,0,News & Politics,2024-10-21T20:26:07Z
uDvNq7vtGnM,30,7224,219,66,0,Entertainment,2024-10-21T17:38:38Z
p8SIBaDl9PE,30,77280,960,0,0,News & Politics,2024-10-21T17:37:58Z
q_V96gv_IDA,30,132868,1466,0,0,News & Politics,2024-10-21T17:34:17Z
TS6wQl2Gq_Y,30,13084,534,3,0,Gaming,2024-10-21T17:24:21Z
CQMZndfGRWI,30,65508,6134,367,0,People & Blogs,2024-10-21T20:12:23Z
qX6MAp5qQrU,30,126254,7248,158,0,News & Politics,2024-10-21T16:56:12Z
tcAExHTclc4,30,10121,78,0,0,Sports,2024-10-21T16:22:16Z
95RPXz_h2Fw,30,25316,3925,447,0,People & Blogs,2024-10-21T16:13:57Z
6kKE4Rurmmk,30,9914,821,143,0,Comedy,2024-10-21T16:11:11Z
YRyo5vL6XsI,30,43409,5971,101,0,Entertainment,2024-10-21T16:07:27Z
Y8hZ5i0TGIs,30,173765,1489,301,0,News & Politics,2024-10-21T15:52:42Z
JrD7QKy8PUI,30,628,26,2,0,Education,2024-10-21T15:51:16Z
f7v8WJgChU8,30,538,15,0,0,Sports,2024-10-21T15:30:18Z
zToiY455lhQ,30,5908193,431200,4239,0,People & Blogs,2024-10-21T15:06:25Z
uDVNRYxIMRE,30,104398,441,0,0,Film & Animation,2024-10-21T15:00:59Z
-n0waD4qzI4,30,37649,775,17,0,Entertainment,2024-10-21T15:00:06Z
qfih0r0sq0c,30,29157,1109,11,0,Gaming,2024-10-21T14:44:32Z
NUzGaZkGTu4,30,85703,412,0,0,Film & Animation,2024-10-21T14:45:49Z
I1cPbwuMc3U,30,256241,678,5,0,News & Politics,2024-10-21T14:29:42Z
3s6uanj_5DY,30,10792,742,81,0,Comedy,2024-10-21T14:26:44Z
XzW21Dj6PIQ,30,4558,363,7,0,Sports,2024-10-21T14:15:02Z
bD-R-2DPzuc,30,810191,16358,240,0,News & Politics,2024-10-21T14:05:31Z
f-Dvm17aVxk,30,18355,491,64,0,Sports,2024-10-21T14:00:42Z
RzQpDaa2044,30,2216698,31384,39,0,Sports,2024-10-21T13:32:11Z
Gs1r0uzedBw,30,3562,399,3,0,Education,2024-10-21T13:31:20Z
F4oaCRpuCtU,30,90077,642,93,0,News & Politics,2024-10-21T13:28:10Z
ng_xV81XhHM,30,6773,38,60,0,News & Politics,2024-10-21T13:03:08Z
yGLEpVbJm40,30,1900574,40242,9457,0,News & Politics,2024-10-21T13:01:10Z
lKwo4S2VA3c,30,48071,262,7,0,News & Politics,2024-10-21T13:01:47Z
T0sPOtCwXio,30,2239,492,17,0,Gaming,2024-10-21T12:55:26Z
6iG4Zp8HLOA,30,244386,4549,0,0,News & Politics,2024-10-21T12:52:07Z
E-TA8hJIUk8,30,16375,437,26,0,Sports,2024-10-21T12:40:42Z
gE4eK3He-7w,30,171915,3775,0,0,News & Politics,2024-10-21T20:09:19Z
qWDt3sCTGFg,30,85182,4010,116,0,Entertainment,2024-10-21T12:30:46Z
zZsgnPmP6lg,30,37760,3848,21,0,Gaming,2024-10-21T12:16:34Z
PYJ4do-OZAQ,30,196586,2670,741,0,Entertainment,2024-10-21T22:35:01Z
_AlZYvis4uE,30,343331,2443,265,0,Entertainment,2024-10-21T22:21:01Z
Nks9y_kpofE,30,24533,365,2,0,Gaming,2024-10-21T12:08:52Z
sMY2RlXdreo,30,62628,7520,206,0,Music,2024-10-21T12:01:12Z
u5us4Y5Q4AY,30,8841,1443,23,0,Nonprofits & Activism,2024-10-21T12:01:11Z
jX9vfyAyELE,30,3285,12,2,0,Entertainment,2024-10-21T12:00:06Z
IXq9Ex6qLxY,30,23920,1135,99,0,People & Blogs,2024-10-21T11:53:17Z
00-9NCfhVF8,30,13969,1713,32,0,Music,2024-10-21T11:50:09Z
